UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XSATWR25,SATWR25,XSATWR75,SATWR75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,XACTWR25,ACTWR25,XACTWR75,ACTWR75 
377564,1,3,1,1,3,2,1,1,3,"R",1577,"R",621,"R",956,"R",1302,"R",494,"R",808,"R",461,"R",185,"R",276,"R",447,"R",176,"R",271,"R",14,"R",9,"R",5,"R",429,"R",93,"R",68,"R",15,"R",410,"R",550,"R",440,"R",550,"R",400,"R",520,"R",16,"R",22,"R",15,"R",22,"R",17,"R",22,"R",6,"R",8
378105,3,3,1,3,2,3,3,1,1,"R",77,"R",0,"R",77,"R",36,"A",,"R",36,"R",21,"A",,"R",21,"R",20,"A",,"R",20,"R",1,"A",,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
378406,3,3,1,3,3,3,3,1,3,"R",248,"R",198,"R",50,"R",207,"R",171,"R",36,"R",81,"R",70,"R",11,"R",71,"R",61,"R",10,"R",10,"R",9,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
379621,3,3,1,3,1,1,3,3,1,"R",13,"R",1,"R",12,"R",11,"R",1,"R",10,"R",9,"R",1,"R",8,"R",9,"R",1,"R",8,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
379782,3,3,1,3,3,2,3,3,1,"R",64,"R",10,"R",54,"R",21,"R",6,"R",15,"R",8,"R",2,"R",6,"R",8,"R",2,"R",6,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
380094,3,3,3,3,3,3,3,3,1,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
381909,3,3,1,3,3,3,3,1,3,"R",217,"R",181,"R",36,"R",188,"R",156,"R",32,"R",73,"R",62,"R",11,"R",67,"R",57,"R",10,"R",6,"R",5,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
382416,3,3,3,3,1,3,3,3,1,"R",8,"R",3,"R",5,"R",8,"R",3,"R",5,"R",8,"R",3,"R",5,"R",8,"R",3,"R",5,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
382504,2,2,1,3,2,3,3,3,1,"R",669,"R",225,"R",444,"R",602,"R",194,"R",408,"R",171,"R",57,"R",114,"R",171,"R",57,"R",114,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
384254,1,3,1,2,2,3,3,1,1,"R",205,"R",107,"R",98,"R",116,"R",60,"R",56,"R",62,"R",39,"R",23,"R",60,"R",38,"R",22,"R",2,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
384421,3,3,2,1,1,3,3,3,4,"R",25,"R",25,"Z",0,"R",25,"R",25,"A",,"R",25,"R",25,"A",,"R",25,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
385619,3,3,1,3,3,3,2,2,1,"R",231,"R",137,"R",94,"R",221,"R",135,"R",86,"R",92,"R",50,"R",42,"R",92,"R",50,"R",42,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
386153,3,3,2,1,1,3,3,3,4,"R",529,"Z",0,"R",529,"R",337,"A",,"R",337,"R",337,"A",,"R",337,"R",239,"A",,"R",239,"R",98,"A",,"R",98,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
386472,3,3,1,3,3,3,2,2,1,"R",16,"R",3,"R",13,"R",16,"R",3,"R",13,"R",8,"R",2,"R",6,"R",7,"R",2,"R",5,"R",1,"R",0,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
392354,2,3,2,3,1,1,3,1,3,"R",1,"R",0,"R",1,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"R",1,"A",,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
392840,1,3,1,3,1,1,1,1,3,"R",117,"R",49,"R",68,"R",82,"R",29,"R",53,"R",40,"R",24,"R",16,"R",39,"R",24,"R",15,"R",1,"R",0,"R",1,"R",5,"R",12,"R",35,"R",88,"R",510,"R",690,"R",380,"R",600,"R",480,"R",660,"R",18,"R",24,"R",18,"R",24,"R",18,"R",24,"R",4,"R",10
397270,1,3,3,3,3,3,3,3,3,"R",78,"R",58,"R",20,"R",36,"R",24,"R",12,"R",20,"R",12,"R",8,"R",20,"R",12,"R",8,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
399911,1,2,1,1,1,2,1,3,3,"R",451,"R",151,"R",300,"R",208,"R",72,"R",136,"R",127,"R",41,"R",86,"R",127,"R",41,"R",86,"A",,"A",,"A",,"R",104,"R",82,"R",36,"R",28,"R",490,"R",650,"R",580,"R",740,"R",560,"R",640,"R",24,"R",30,"R",25,"R",33,"R",24,"R",28,"R",7,"R",9
405058,3,3,2,1,1,3,3,3,4,"R",42,"R",42,"Z",0,"R",42,"R",42,"A",,"R",42,"R",42,"A",,"R",42,"R",42,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
405854,3,3,2,3,1,3,3,3,4,"R",62,"R",62,"Z",0,"R",62,"R",62,"A",,"R",49,"R",49,"A",,"R",49,"R",49,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
406361,2,2,1,3,1,3,3,3,1,"R",7,"R",2,"R",5,"R",5,"R",0,"R",5,"R",3,"A",,"R",3,"R",3,"A",,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
406422,2,3,1,3,1,3,3,3,1,"R",83,"R",5,"R",78,"R",57,"R",0,"R",57,"R",39,"A",,"R",39,"R",39,"A",,"R",39,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
407009,2,2,1,2,3,3,1,1,3,"R",1357,"R",482,"R",875,"R",1025,"R",360,"R",665,"R",322,"R",115,"R",207,"R",320,"R",115,"R",205,"R",2,"R",0,"R",2,"R",177,"R",55,"R",204,"R",63,"R",480,"R",600,"R",470,"R",600,"A",,"A",,"R",21,"R",27,"R",20,"R",27,"R",19,"R",26,"A",,"A",
407063,3,3,1,3,3,3,3,1,3,"R",349,"R",185,"R",164,"R",290,"R",163,"R",127,"R",106,"R",53,"R",53,"R",90,"R",45,"R",45,"R",16,"R",8,"R",8,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
407319,3,3,1,3,3,3,3,1,3,"R",150,"R",93,"R",57,"R",123,"R",81,"R",42,"R",39,"R",28,"R",11,"R",31,"R",24,"R",7,"R",8,"R",4,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
407328,3,3,1,3,3,3,2,2,1,"R",25,"R",8,"R",17,"R",25,"R",8,"R",17,"R",17,"R",5,"R",12,"R",17,"R",5,"R",12,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
408729,3,3,1,3,3,3,3,3,1,"R",90,"R",18,"R",72,"R",89,"R",18,"R",71,"R",35,"R",11,"R",24,"R",32,"R",11,"R",21,"R",3,"R",0,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
409069,3,3,1,3,3,3,3,1,3,"R",250,"R",153,"R",97,"R",181,"R",123,"R",58,"R",68,"R",49,"R",19,"R",55,"R",40,"R",15,"R",13,"R",9,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
409698,1,3,1,1,3,3,2,3,3,"R",15561,"R",5396,"R",10165,"R",7576,"R",2343,"R",5233,"R",1052,"R",347,"R",705,"R",1049,"R",346,"R",703,"R",3,"R",1,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
412535,3,3,1,2,1,3,3,3,1,"R",9,"R",4,"R",5,"R",9,"R",4,"R",5,"R",9,"R",4,"R",5,"R",9,"R",4,"R",5,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
412599,3,3,3,3,3,3,3,3,1,"R",386,"R",107,"R",279,"R",312,"R",80,"R",232,"R",205,"R",44,"R",161,"R",205,"R",44,"R",161,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
413839,3,3,1,3,3,3,3,1,3,"R",134,"R",103,"R",31,"R",115,"R",86,"R",29,"R",42,"R",30,"R",12,"R",36,"R",27,"R",9,"R",6,"R",3,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
413848,3,3,1,3,3,3,3,1,3,"R",99,"R",73,"R",26,"R",91,"R",68,"R",23,"R",37,"R",29,"R",8,"R",33,"R",25,"R",8,"R",4,"R",4,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
413857,3,3,1,3,3,3,3,1,3,"R",190,"R",112,"R",78,"R",147,"R",99,"R",48,"R",64,"R",38,"R",26,"R",56,"R",33,"R",23,"R",8,"R",5,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
413866,3,3,1,3,3,3,3,1,3,"R",107,"R",79,"R",28,"R",102,"R",75,"R",27,"R",37,"R",27,"R",10,"R",34,"R",24,"R",10,"R",3,"R",3,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
413884,3,3,1,3,3,3,3,1,3,"R",259,"R",195,"R",64,"R",250,"R",188,"R",62,"R",109,"R",86,"R",23,"R",86,"R",70,"R",16,"R",23,"R",16,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
414124,3,3,3,3,1,2,3,3,3,"R",231,"R",149,"R",82,"R",217,"R",146,"R",71,"R",152,"R",108,"R",44,"R",144,"R",103,"R",41,"R",8,"R",5,"R",3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
414531,3,3,1,3,3,3,3,1,3,"R",94,"R",72,"R",22,"R",81,"R",63,"R",18,"R",29,"R",19,"R",10,"R",29,"R",19,"R",10,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
414568,3,3,1,3,3,3,3,1,3,"R",355,"R",182,"R",173,"R",265,"R",166,"R",99,"R",92,"R",47,"R",45,"R",82,"R",43,"R",39,"R",10,"R",4,"R",6,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
414586,3,3,1,3,3,3,3,1,3,"R",237,"R",107,"R",130,"R",153,"R",97,"R",56,"R",68,"R",46,"R",22,"R",54,"R",34,"R",20,"R",14,"R",12,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
414823,2,2,1,2,2,3,2,1,4,"R",4049,"R",1355,"R",2694,"R",3071,"R",962,"R",2109,"R",425,"R",149,"R",276,"R",289,"R",96,"R",193,"R",136,"R",53,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
414841,3,3,1,3,3,3,3,1,3,"R",88,"R",77,"R",11,"R",63,"R",55,"R",8,"R",17,"R",14,"R",3,"R",15,"R",12,"R",3,"R",2,"R",2,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417442,3,3,1,3,1,3,3,3,1,"R",29,"R",1,"R",28,"R",21,"R",1,"R",20,"R",20,"R",0,"R",20,"R",20,"A",,"R",20,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417628,3,3,1,3,1,3,3,3,1,"R",49,"R",9,"R",40,"R",35,"R",5,"R",30,"R",24,"R",4,"R",20,"R",21,"R",3,"R",18,"R",3,"R",1,"R",2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417646,3,3,1,3,1,3,3,2,1,"R",15,"R",1,"R",14,"R",5,"R",0,"R",5,"R",5,"A",,"R",5,"R",5,"A",,"R",5,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417682,3,3,3,3,1,3,3,3,1,"R",4,"R",0,"R",4,"R",4,"A",,"R",4,"R",4,"A",,"R",4,"R",4,"A",,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417734,1,3,1,3,1,3,1,3,3,"R",225,"R",41,"R",184,"R",133,"R",21,"R",112,"R",5,"R",1,"R",4,"R",0,"R",0,"R",0,"R",5,"R",1,"R",4,"R",0,"Z",0,"R",2,"R",40,"A",,"A",,"A",,"A",,"A",,"A",,"R",21,"R",23,"R",23,"R",25,"R",18,"R",20,"A",,"A",
417752,1,3,1,3,1,3,2,1,3,"R",103,"R",71,"R",32,"R",45,"R",37,"R",8,"R",28,"R",26,"R",2,"R",9,"R",7,"R",2,"R",19,"R",19,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417840,3,3,1,3,3,3,3,3,1,"R",744,"R",44,"R",700,"R",271,"R",38,"R",233,"R",257,"R",35,"R",218,"R",151,"R",27,"R",120,"R",106,"R",8,"R",98,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417868,1,3,1,3,1,3,3,3,1,"R",172,"R",34,"R",138,"R",77,"R",25,"R",52,"R",60,"R",16,"R",44,"R",37,"R",14,"R",23,"R",23,"R",2,"R",21,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417886,3,3,1,3,3,3,3,3,1,"R",17,"R",0,"R",17,"R",17,"A",,"R",17,"R",13,"A",,"R",13,"R",13,"A",,"R",13,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417947,3,3,1,3,1,3,3,3,1,"R",6,"R",0,"R",6,"R",4,"A",,"R",4,"R",4,"A",,"R",4,"R",4,"A",,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
417992,3,3,3,3,3,1,3,3,1,"R",28,"R",2,"R",26,"R",28,"R",2,"R",26,"R",23,"R",2,"R",21,"R",15,"R",1,"R",14,"R",8,"R",1,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418010,3,3,3,3,1,1,3,3,3,"R",31,"R",2,"R",29,"R",18,"R",1,"R",17,"R",13,"R",1,"R",12,"R",6,"R",1,"R",5,"R",7,"R",0,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418029,3,3,1,3,1,1,3,3,3,"R",59,"R",4,"R",55,"R",28,"R",0,"R",28,"R",6,"A",,"R",6,"R",6,"A",,"R",6,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418056,3,3,1,3,1,3,3,3,1,"R",105,"R",13,"R",92,"R",83,"R",12,"R",71,"R",80,"R",12,"R",68,"R",65,"R",11,"R",54,"R",15,"R",1,"R",14,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418065,3,3,1,2,1,3,3,3,1,"R",105,"R",14,"R",91,"R",98,"R",14,"R",84,"R",77,"R",11,"R",66,"R",62,"R",10,"R",52,"R",15,"R",1,"R",14,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418126,1,2,2,2,2,3,2,1,3,"R",66,"R",28,"R",38,"R",52,"R",22,"R",30,"R",28,"R",7,"R",21,"R",22,"R",5,"R",17,"R",6,"R",2,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418427,2,2,1,3,1,3,3,3,1,"R",30,"R",3,"R",27,"R",15,"R",3,"R",12,"R",15,"R",3,"R",12,"R",10,"R",2,"R",8,"R",5,"R",1,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418445,3,3,1,3,1,1,3,3,1,"R",10,"R",1,"R",9,"R",10,"R",1,"R",9,"R",10,"R",1,"R",9,"R",10,"R",1,"R",9,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418481,2,2,1,3,1,3,3,3,1,"R",48,"R",8,"R",40,"R",36,"R",6,"R",30,"R",25,"R",4,"R",21,"R",25,"R",4,"R",21,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418524,3,3,1,3,1,3,3,3,1,"R",55,"R",7,"R",48,"R",31,"R",6,"R",25,"R",21,"R",4,"R",17,"R",21,"R",4,"R",17,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418588,2,2,1,3,1,3,2,3,1,"R",25,"R",0,"R",25,"R",16,"A",,"R",16,"R",15,"A",,"R",15,"R",15,"A",,"R",15,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
418603,1,3,1,3,1,3,3,3,1,"R",24,"R",3,"R",20,"R",20,"R",2,"R",18,"R",20,"R",2,"R",18,"R",9,"R",1,"R",8,"R",11,"R",1,"R",10,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
419031,1,3,1,3,1,1,3,3,1,"R",25,"R",1,"R",24,"R",19,"R",1,"R",18,"R",16,"R",1,"R",15,"R",16,"R",1,"R",15,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
419217,1,3,1,2,1,3,3,3,1,"R",5,"R",3,"R",2,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"R",2,"R",1,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
419244,3,3,1,3,3,1,4,3,3,"R",106,"R",97,"R",9,"R",75,"R",68,"R",7,"R",53,"R",49,"R",4,"R",47,"R",43,"R",4,"R",6,"R",6,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
420130,3,3,1,3,1,3,3,3,1,"R",137,"R",25,"R",112,"R",65,"R",7,"R",58,"R",42,"R",4,"R",38,"R",42,"R",4,"R",38,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
420325,3,3,2,1,1,1,3,3,4,"R",18,"R",18,"Z",0,"R",7,"R",7,"A",,"R",7,"R",7,"A",,"R",7,"R",7,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
420404,3,3,1,3,3,3,3,1,3,"R",104,"R",86,"R",18,"R",100,"R",85,"R",15,"R",44,"R",38,"R",6,"R",40,"R",35,"R",5,"R",4,"R",3,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
420574,2,2,1,2,3,3,1,1,3,"R",1771,"R",1205,"R",566,"R",1408,"R",963,"R",445,"R",486,"R",369,"R",117,"R",483,"R",366,"R",117,"R",3,"R",3,"R",0,"R",281,"R",58,"R",280,"R",58,"R",490,"R",600,"R",520,"R",630,"A",,"A",,"R",21,"R",27,"R",20,"R",26,"R",22,"R",27,"A",,"A",
421841,1,2,1,3,1,1,2,1,3,"R",250,"R",90,"R",160,"R",214,"R",82,"R",132,"R",103,"R",44,"R",59,"R",103,"R",44,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
426314,2,2,1,2,1,2,2,1,3,"R",942,"R",833,"R",109,"R",619,"R",568,"R",51,"R",469,"R",439,"R",30,"R",75,"R",70,"R",5,"R",394,"R",369,"R",25,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
427308,3,3,2,3,3,1,3,3,4,"R",129,"R",15,"R",114,"R",120,"R",13,"R",107,"R",71,"R",9,"R",62,"R",71,"R",9,"R",62,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
427663,3,3,1,3,3,3,3,1,3,"R",181,"R",150,"R",31,"R",160,"R",131,"R",29,"R",60,"R",52,"R",8,"R",57,"R",49,"R",8,"R",3,"R",3,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
429599,3,3,1,3,3,3,3,1,3,"R",135,"R",115,"R",20,"R",129,"R",110,"R",19,"R",59,"R",52,"R",7,"R",53,"R",47,"R",6,"R",6,"R",5,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
430263,3,3,1,3,3,3,3,1,3,"R",234,"R",169,"R",65,"R",182,"R",144,"R",38,"R",77,"R",56,"R",21,"R",64,"R",47,"R",17,"R",13,"R",9,"R",4,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
430351,3,3,1,3,3,3,3,1,3,"R",81,"R",65,"R",16,"R",60,"R",47,"R",13,"R",25,"R",21,"R",4,"R",21,"R",18,"R",3,"R",4,"R",3,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
430360,3,3,1,3,3,3,3,1,3,"R",50,"R",38,"R",12,"R",46,"R",35,"R",11,"R",14,"R",9,"R",5,"R",12,"R",7,"R",5,"R",2,"R",2,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
430379,3,3,1,3,3,3,3,1,3,"R",206,"R",127,"R",79,"R",155,"R",100,"R",55,"R",73,"R",44,"R",29,"R",68,"R",40,"R",28,"R",5,"R",4,"R",1,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
